user_id,age,city_tier,income_bracket,device_type,referral_source,platform_id,registration_date,converted,max_stage_reached,max_stage_name,funnel_attempts
U01597,36,1,<3L,mobile,partner_referral,PLT_10,2025-02-23,1,4,deposit,3
U01598,27,1,>15L,mobile,social_media,PLT_07,2025-01-11,1,4,deposit,2
U01599,48,1,<3L,mobile,google_ads,PLT_10,2025-03-02,1,4,deposit,2
U01600,33,3,>15L,desktop,organic,PLT_02,2025-03-25,0,1,fd_view,1
U01601,22,1,3-7L,desktop,direct,PLT_04,2025-04-04,1,4,deposit,1
U01602,33,2,7-15L,tablet,partner_referral,PLT_15,2024-10-23,0,0,landing,1
U01603,25,1,3-7L,mobile,direct,PLT_11,2025-05-03,0,0,landing,1
U01604,22,2,>15L,mobile,google_ads,PLT_06,2024-12-24,0,2,details,3
U01605,23,1,<3L,desktop,social_media,PLT_03,2024-12-13,0,2,details,2
U01606,39,2,<3L,desktop,google_ads,PLT_15,2025-03-28,0,0,landing,1
U01607,53,1,3-7L,mobile,google_ads,PLT_03,2025-04-20,0,1,fd_view,1
U01608,41,3,<3L,mobile,partner_referral,PLT_15,2025-03-17,0,2,details,2
U01609,30,1,<3L,desktop,google_ads,PLT_06,2025-05-21,0,2,details,2
U01610,43,2,>15L,desktop,organic,PLT_01,2025-05-27,0,3,kyc,1
U01611,32,3,>15L,mobile,google_ads,PLT_14,2025-05-18,0,1,fd_view,1
U01612,29,2,3-7L,mobile,organic,PLT_01,2025-05-08,1,4,deposit,3
U01613,24,2,>15L,tablet,social_media,PLT_05,2025-03-09,0,3,kyc,2
U01614,22,2,3-7L,desktop,google_ads,PLT_01,2024-10-18,0,1,fd_view,2
U01615,33,2,3-7L,mobile,organic,PLT_10,2025-04-30,0,2,details,1
U01616,39,2,7-15L,mobile,organic,PLT_08,2024-07-08,0,3,kyc,2
U01617,36,3,7-15L,desktop,organic,PLT_02,2024-06-01,0,2,details,2
U01618,33,2,>15L,mobile,partner_referral,PLT_06,2024-06-01,0,0,landing,1
U01619,26,2,3-7L,mobile,organic,PLT_10,2024-10-26,0,2,details,2
U01620,45,3,7-15L,mobile,social_media,PLT_10,2025-04-08,0,2,details,1
U01621,22,2,<3L,mobile,organic,PLT_05,2025-05-23,0,1,fd_view,2
U01622,47,1,<3L,desktop,google_ads,PLT_10,2025-02-21,1,4,deposit,1
U01623,25,2,<3L,mobile,direct,PLT_12,2025-02-23,0,0,landing,1
U01624,28,3,>15L,desktop,social_media,PLT_12,2024-10-17,0,0,landing,1
U01625,22,1,7-15L,mobile,organic,PLT_04,2024-06-01,0,2,details,2
U01626,31,2,7-15L,mobile,social_media,PLT_01,2025-03-08,0,2,details,1
U01627,49,1,3-7L,mobile,google_ads,PLT_14,2025-04-12,0,3,kyc,1
U01628,44,2,3-7L,tablet,social_media,PLT_14,2025-05-08,0,0,landing,1
U01629,49,1,<3L,desktop,partner_referral,PLT_03,2025-05-31,1,4,deposit,1
U01630,44,2,3-7L,mobile,social_media,PLT_13,2025-03-08,0,2,details,3
U01631,24,3,3-7L,desktop,direct,PLT_12,2025-02-24,0,1,fd_view,2
U01632,34,2,7-15L,desktop,google_ads,PLT_04,2024-11-04,1,4,deposit,2
U01633,28,2,3-7L,tablet,partner_referral,PLT_02,2025-03-09,0,2,details,1
U01634,53,3,<3L,mobile,google_ads,PLT_12,2024-08-08,0,3,kyc,2
U01635,23,3,<3L,desktop,organic,PLT_02,2025-02-03,0,0,landing,2
U01636,48,1,<3L,mobile,organic,PLT_02,2024-10-24,0,3,kyc,1
U01637,48,2,3-7L,mobile,organic,PLT_11,2025-05-13,0,1,fd_view,2
U01638,59,1,>15L,tablet,partner_referral,PLT_01,2024-10-12,0,0,landing,1
U01639,33,3,7-15L,mobile,partner_referral,PLT_10,2025-01-18,0,0,landing,1
U01640,46,3,7-15L,mobile,partner_referral,PLT_02,2025-05-10,0,1,fd_view,1
U01641,65,2,3-7L,mobile,organic,PLT_06,2025-05-07,0,1,fd_view,2
U01642,30,3,3-7L,desktop,google_ads,PLT_03,2024-07-23,1,4,deposit,3
U01643,22,2,<3L,desktop,direct,PLT_10,2025-05-29,0,0,landing,1
U01644,22,2,>15L,mobile,google_ads,PLT_05,2025-03-19,1,4,deposit,1
U01645,46,1,7-15L,tablet,partner_referral,PLT_01,2025-04-17,0,1,fd_view,1
U01646,22,3,<3L,mobile,social_media,PLT_08,2025-01-21,0,3,kyc,1
U01647,33,1,3-7L,mobile,social_media,PLT_13,2024-10-25,0,1,fd_view,1
U01648,43,3,3-7L,tablet,partner_referral,PLT_04,2025-04-09,0,1,fd_view,2
U01649,40,3,7-15L,mobile,direct,PLT_09,2025-03-27,1,4,deposit,1
U01650,43,3,>15L,mobile,google_ads,PLT_04,2024-06-01,0,0,landing,1
U01651,40,1,3-7L,mobile,direct,PLT_14,2024-11-30,1,4,deposit,1
U01652,53,2,3-7L,desktop,google_ads,PLT_15,2024-09-01,0,2,details,3
U01653,26,1,<3L,mobile,google_ads,PLT_15,2025-03-24,0,0,landing,1
U01654,29,2,<3L,tablet,organic,PLT_15,2025-04-30,0,3,kyc,2
U01655,28,1,<3L,desktop,social_media,PLT_02,2025-03-30,0,2,details,1
U01656,47,3,<3L,mobile,google_ads,PLT_03,2025-01-01,0,2,details,2
U01657,48,2,7-15L,desktop,google_ads,PLT_05,2025-05-19,0,3,kyc,3
U01658,43,2,7-15L,mobile,google_ads,PLT_12,2025-04-25,0,1,fd_view,1
U01659,52,2,<3L,mobile,direct,PLT_10,2025-05-27,0,1,fd_view,1
U01660,23,2,7-15L,desktop,social_media,PLT_15,2025-03-26,1,4,deposit,1
U01661,58,2,<3L,tablet,partner_referral,PLT_13,2024-11-03,1,4,deposit,1
U01662,56,2,3-7L,mobile,partner_referral,PLT_13,2025-05-30,1,4,deposit,1
U01663,46,3,<3L,mobile,google_ads,PLT_14,2025-01-18,0,2,details,1
U01664,59,2,3-7L,mobile,google_ads,PLT_06,2024-07-13,0,3,kyc,1
U01665,22,3,3-7L,mobile,direct,PLT_07,2025-04-30,0,1,fd_view,1
U01666,31,3,3-7L,mobile,organic,PLT_04,2025-01-11,0,0,landing,1
U01667,29,1,3-7L,mobile,google_ads,PLT_07,2024-06-01,1,4,deposit,2
U01668,46,3,>15L,desktop,google_ads,PLT_15,2024-06-01,1,4,deposit,2
U01669,25,1,<3L,mobile,google_ads,PLT_10,2025-04-30,1,4,deposit,2
U01670,47,3,<3L,mobile,google_ads,PLT_03,2025-05-20,1,4,deposit,1
U01671,54,2,<3L,desktop,partner_referral,PLT_07,2025-05-13,1,4,deposit,1
U01672,46,3,7-15L,desktop,organic,PLT_04,2025-01-07,0,3,kyc,3
U01673,41,3,<3L,mobile,partner_referral,PLT_13,2024-12-28,0,1,fd_view,1
U01674,26,3,7-15L,mobile,google_ads,PLT_13,2025-01-18,0,3,kyc,1
U01675,27,3,3-7L,desktop,organic,PLT_08,2025-04-13,0,0,landing,1
U01676,52,2,3-7L,mobile,organic,PLT_09,2025-05-10,0,3,kyc,3
U01677,47,1,3-7L,mobile,social_media,PLT_07,2025-02-17,0,0,landing,1
U01678,37,2,<3L,desktop,google_ads,PLT_08,2025-03-14,0,2,details,1
U01679,32,1,<3L,mobile,partner_referral,PLT_08,2024-12-27,0,0,landing,1
U01680,22,2,3-7L,mobile,social_media,PLT_02,2025-03-24,0,3,kyc,1
U01681,25,2,3-7L,mobile,social_media,PLT_09,2025-04-13,0,2,details,2
U01682,60,3,<3L,mobile,google_ads,PLT_06,2025-04-21,0,3,kyc,1
U01683,22,2,<3L,mobile,google_ads,PLT_11,2025-05-04,0,3,kyc,2
U01684,40,3,>15L,tablet,google_ads,PLT_04,2025-04-25,0,2,details,1
U01685,50,1,<3L,mobile,partner_referral,PLT_15,2025-05-21,0,0,landing,1
U01686,22,3,7-15L,mobile,google_ads,PLT_05,2025-04-11,0,2,details,2
U01687,40,3,7-15L,mobile,social_media,PLT_10,2025-05-28,0,0,landing,1
U01688,49,2,3-7L,tablet,direct,PLT_05,2025-05-08,0,2,details,1
U01689,38,2,<3L,mobile,organic,PLT_07,2024-12-19,1,4,deposit,2
U01690,70,3,<3L,mobile,organic,PLT_14,2025-04-15,0,2,details,2
U01691,22,1,7-15L,desktop,partner_referral,PLT_09,2025-01-20,1,4,deposit,1
U01692,50,2,7-15L,mobile,google_ads,PLT_07,2025-01-01,0,3,kyc,1
U01693,35,2,7-15L,mobile,organic,PLT_09,2025-02-17,1,4,deposit,1
U01694,47,1,>15L,mobile,direct,PLT_04,2024-06-01,0,3,kyc,1
U01695,43,2,7-15L,mobile,google_ads,PLT_10,2025-05-30,0,3,kyc,1
U01696,29,1,<3L,mobile,direct,PLT_14,2024-12-22,0,3,kyc,1
U01697,40,1,<3L,desktop,social_media,PLT_10,2024-06-01,0,1,fd_view,1
U01698,22,1,7-15L,mobile,social_media,PLT_04,2024-10-07,0,1,fd_view,1
U01699,45,3,<3L,desktop,google_ads,PLT_06,2025-05-10,0,0,landing,1
U01700,41,2,<3L,mobile,google_ads,PLT_08,2025-04-15,0,2,details,2
U01701,45,3,7-15L,mobile,partner_referral,PLT_14,2025-05-10,0,1,fd_view,2
U01702,50,2,3-7L,mobile,organic,PLT_09,2025-02-11,0,0,landing,1
U01703,42,2,>15L,tablet,google_ads,PLT_01,2025-01-03,0,2,details,2
U01704,39,2,7-15L,mobile,google_ads,PLT_01,2025-04-17,0,1,fd_view,1
U01705,27,2,<3L,desktop,organic,PLT_13,2025-02-28,0,3,kyc,3
U01706,29,1,>15L,mobile,google_ads,PLT_08,2025-01-12,1,4,deposit,1
U01707,52,2,3-7L,mobile,social_media,PLT_11,2025-03-28,1,4,deposit,1
U01708,55,1,3-7L,mobile,organic,PLT_07,2024-10-14,0,2,details,1
U01709,35,2,3-7L,mobile,organic,PLT_09,2024-12-06,0,2,details,2
U01710,38,2,<3L,mobile,partner_referral,PLT_11,2025-05-24,0,3,kyc,1
U01711,27,1,3-7L,mobile,direct,PLT_03,2025-02-05,0,0,landing,1
U01712,52,1,<3L,desktop,google_ads,PLT_10,2025-04-30,1,4,deposit,2
U01713,45,3,3-7L,mobile,organic,PLT_12,2025-02-24,0,3,kyc,2
U01714,61,2,3-7L,desktop,partner_referral,PLT_05,2024-06-01,0,0,landing,1
U01715,27,1,7-15L,mobile,direct,PLT_03,2024-09-21,0,2,details,1
U01716,33,3,7-15L,mobile,social_media,PLT_15,2025-03-31,0,1,fd_view,1
U01717,40,1,<3L,desktop,partner_referral,PLT_05,2025-04-21,1,4,deposit,1
U01718,45,2,3-7L,mobile,google_ads,PLT_10,2025-04-30,0,2,details,3
U01719,35,3,3-7L,mobile,partner_referral,PLT_01,2025-03-02,0,2,details,1
U01720,27,1,<3L,desktop,organic,PLT_14,2025-05-18,0,1,fd_view,2
U01721,48,1,7-15L,desktop,social_media,PLT_11,2025-02-26,0,2,details,2
U01722,46,1,7-15L,mobile,social_media,PLT_04,2025-05-31,1,4,deposit,3
U01723,27,2,<3L,mobile,direct,PLT_06,2025-04-16,0,0,landing,1
U01724,54,1,3-7L,desktop,google_ads,PLT_02,2025-05-03,0,2,details,2
U01725,52,2,<3L,mobile,organic,PLT_13,2024-06-01,1,4,deposit,3
U01726,39,1,7-15L,desktop,partner_referral,PLT_07,2024-12-28,0,2,details,2
U01727,38,2,<3L,mobile,social_media,PLT_08,2025-04-11,0,1,fd_view,1
U01728,44,3,>15L,mobile,social_media,PLT_01,2025-05-21,0,3,kyc,1
U01729,27,3,7-15L,desktop,organic,PLT_13,2025-03-06,1,4,deposit,3
U01730,38,2,3-7L,mobile,google_ads,PLT_04,2025-05-04,0,0,landing,1
U01731,22,2,3-7L,mobile,partner_referral,PLT_11,2025-03-01,0,2,details,3
U01732,48,2,>15L,mobile,google_ads,PLT_04,2024-10-28,0,3,kyc,1
U01733,22,2,3-7L,desktop,direct,PLT_13,2025-02-07,0,0,landing,1
U01734,56,2,<3L,desktop,google_ads,PLT_05,2025-02-01,0,3,kyc,2
U01735,34,1,3-7L,mobile,social_media,PLT_14,2025-02-28,0,1,fd_view,1
U01736,35,3,7-15L,mobile,partner_referral,PLT_12,2024-07-22,0,1,fd_view,2
U01737,30,2,7-15L,desktop,social_media,PLT_12,2024-07-14,1,4,deposit,3
U01738,34,1,7-15L,desktop,google_ads,PLT_04,2025-03-07,0,2,details,3
U01739,55,2,>15L,desktop,social_media,PLT_09,2025-04-19,0,0,landing,1
U01740,22,2,>15L,mobile,google_ads,PLT_07,2025-03-20,1,4,deposit,2
U01741,53,3,>15L,desktop,partner_referral,PLT_13,2025-05-08,0,1,fd_view,3
U01742,42,3,<3L,desktop,google_ads,PLT_02,2025-01-31,0,3,kyc,2
U01743,23,3,3-7L,mobile,google_ads,PLT_01,2025-03-10,0,1,fd_view,1
U01744,25,1,7-15L,mobile,google_ads,PLT_09,2025-05-19,0,2,details,1
U01745,58,2,7-15L,mobile,google_ads,PLT_01,2025-05-06,0,1,fd_view,1
U01746,26,2,7-15L,desktop,direct,PLT_06,2025-03-15,0,3,kyc,1
U01747,24,1,<3L,mobile,organic,PLT_15,2024-09-12,0,3,kyc,2
U01748,51,1,7-15L,desktop,social_media,PLT_15,2025-02-21,0,0,landing,1
U01749,42,3,7-15L,tablet,direct,PLT_02,2025-01-15,1,4,deposit,2
U01750,26,1,<3L,desktop,organic,PLT_04,2025-04-13,0,0,landing,1
U01751,40,2,3-7L,tablet,social_media,PLT_06,2025-02-20,0,2,details,1
U01752,25,1,<3L,tablet,google_ads,PLT_05,2025-03-22,0,0,landing,1
U01753,51,1,3-7L,mobile,organic,PLT_11,2025-01-23,0,3,kyc,2
U01754,50,1,<3L,desktop,google_ads,PLT_06,2025-05-26,1,4,deposit,1
U01755,44,3,3-7L,mobile,direct,PLT_03,2025-03-12,0,0,landing,2
U01756,42,3,3-7L,desktop,organic,PLT_05,2025-04-20,0,1,fd_view,1
U01757,59,3,7-15L,mobile,partner_referral,PLT_02,2025-04-15,0,2,details,1
U01758,37,2,7-15L,tablet,partner_referral,PLT_07,2024-06-01,0,3,kyc,1
U01759,23,1,7-15L,desktop,direct,PLT_03,2025-05-08,0,1,fd_view,1
U01760,43,2,<3L,desktop,organic,PLT_01,2025-04-18,1,4,deposit,2
U01761,63,2,<3L,mobile,social_media,PLT_14,2025-03-08,0,2,details,1
U01762,25,3,>15L,mobile,social_media,PLT_08,2024-10-06,1,4,deposit,1
U01763,33,1,<3L,desktop,social_media,PLT_08,2025-03-29,0,1,fd_view,1
U01764,42,2,>15L,mobile,direct,PLT_03,2024-12-20,0,2,details,1
U01765,37,1,7-15L,desktop,social_media,PLT_13,2024-10-12,0,2,details,1
U01766,26,2,3-7L,mobile,organic,PLT_07,2025-04-18,1,4,deposit,2
U01767,51,3,>15L,desktop,google_ads,PLT_09,2025-04-03,0,3,kyc,2
U01768,65,2,<3L,mobile,google_ads,PLT_08,2025-04-10,0,2,details,1
U01769,40,2,3-7L,desktop,google_ads,PLT_03,2024-10-30,0,3,kyc,1
U01770,27,2,7-15L,desktop,google_ads,PLT_15,2025-05-27,1,4,deposit,2
U01771,22,2,3-7L,mobile,google_ads,PLT_13,2025-04-18,0,2,details,3
U01772,41,3,>15L,mobile,google_ads,PLT_02,2025-01-16,0,0,landing,1
U01773,51,3,<3L,mobile,direct,PLT_13,2025-02-21,0,0,landing,1
U01774,43,3,3-7L,desktop,organic,PLT_10,2025-03-25,0,1,fd_view,2
U01775,37,3,3-7L,mobile,direct,PLT_07,2025-02-28,0,3,kyc,3
U01776,30,2,7-15L,desktop,google_ads,PLT_07,2025-05-06,0,3,kyc,1
U01777,24,2,3-7L,mobile,partner_referral,PLT_09,2025-03-26,0,2,details,1
U01778,48,2,3-7L,mobile,social_media,PLT_05,2025-03-10,0,1,fd_view,1
U01779,48,1,7-15L,mobile,google_ads,PLT_04,2024-08-28,0,1,fd_view,1
U01780,22,3,<3L,mobile,google_ads,PLT_08,2025-04-26,1,4,deposit,1
U01781,57,1,7-15L,mobile,google_ads,PLT_14,2024-10-02,0,1,fd_view,1
U01782,44,3,3-7L,tablet,google_ads,PLT_04,2025-01-28,0,2,details,2
U01783,54,2,7-15L,desktop,direct,PLT_04,2025-05-30,0,2,details,1
U01784,22,2,7-15L,mobile,social_media,PLT_12,2024-12-29,1,4,deposit,1
U01785,22,2,<3L,desktop,organic,PLT_14,2025-05-28,0,1,fd_view,1
U01786,36,3,3-7L,desktop,organic,PLT_12,2024-06-01,1,4,deposit,1
U01787,44,2,>15L,mobile,google_ads,PLT_02,2024-09-27,0,1,fd_view,1
U01788,59,2,3-7L,mobile,organic,PLT_13,2025-04-20,1,4,deposit,2
U01789,46,1,>15L,mobile,partner_referral,PLT_15,2025-04-27,0,0,landing,1
U01790,35,2,3-7L,mobile,organic,PLT_01,2025-04-05,0,2,details,1
U01791,25,1,<3L,tablet,partner_referral,PLT_04,2025-04-10,0,1,fd_view,1
U01792,52,3,3-7L,desktop,organic,PLT_07,2025-04-07,0,3,kyc,1
U01793,26,2,>15L,mobile,google_ads,PLT_12,2025-04-17,0,0,landing,1
U01794,57,2,3-7L,mobile,social_media,PLT_09,2025-02-05,0,2,details,2
U01795,34,1,>15L,desktop,google_ads,PLT_09,2025-05-11,1,4,deposit,2
U01796,57,1,>15L,desktop,direct,PLT_12,2024-10-20,0,1,fd_view,2
U01797,46,3,3-7L,desktop,direct,PLT_10,2024-11-13,0,2,details,2
U01798,36,1,<3L,desktop,google_ads,PLT_15,2025-03-16,1,4,deposit,1
U01799,31,1,7-15L,mobile,organic,PLT_01,2024-10-15,0,1,fd_view,2
U01800,33,1,3-7L,desktop,social_media,PLT_05,2025-04-28,0,1,fd_view,1
U01801,43,3,7-15L,desktop,direct,PLT_07,2025-05-30,1,4,deposit,1
U01802,38,3,3-7L,mobile,social_media,PLT_13,2025-02-06,0,0,landing,1
U01803,30,2,3-7L,desktop,organic,PLT_07,2025-03-20,0,1,fd_view,2
U01804,36,1,7-15L,mobile,direct,PLT_10,2025-02-21,0,3,kyc,1
U01805,38,2,3-7L,mobile,google_ads,PLT_06,2024-08-30,0,2,details,2
U01806,22,3,3-7L,mobile,social_media,PLT_11,2024-06-01,0,2,details,1
U01807,43,2,3-7L,mobile,direct,PLT_10,2025-02-01,0,1,fd_view,3
U01808,26,1,3-7L,mobile,google_ads,PLT_04,2024-12-10,0,2,details,1
U01809,24,1,3-7L,mobile,direct,PLT_03,2025-05-22,0,0,landing,1
U01810,22,1,7-15L,mobile,google_ads,PLT_12,2025-05-11,0,0,landing,2
U01811,22,2,3-7L,mobile,direct,PLT_13,2024-12-25,0,1,fd_view,1
U01812,22,3,3-7L,mobile,google_ads,PLT_09,2025-03-26,0,2,details,2
U01813,29,1,7-15L,mobile,direct,PLT_15,2025-03-23,1,4,deposit,1
U01814,61,1,3-7L,desktop,organic,PLT_12,2025-04-18,0,1,fd_view,1
U01815,31,1,3-7L,mobile,social_media,PLT_13,2025-02-09,0,2,details,1
U01816,40,3,>15L,mobile,partner_referral,PLT_10,2025-05-08,0,1,fd_view,1
U01817,42,1,7-15L,desktop,google_ads,PLT_04,2025-02-03,1,4,deposit,3
U01818,39,3,3-7L,desktop,google_ads,PLT_08,2025-05-10,0,0,landing,1
U01819,37,2,7-15L,desktop,social_media,PLT_13,2025-05-25,0,0,landing,1
U01820,23,2,<3L,mobile,organic,PLT_01,2025-04-14,0,2,details,1
U01821,55,1,7-15L,mobile,partner_referral,PLT_07,2025-05-01,0,1,fd_view,1
U01822,59,1,3-7L,desktop,google_ads,PLT_12,2024-09-11,0,1,fd_view,1
U01823,22,2,3-7L,mobile,direct,PLT_06,2025-05-26,1,4,deposit,2
U01824,25,3,3-7L,mobile,organic,PLT_13,2025-05-09,0,0,landing,1
U01825,34,2,<3L,mobile,organic,PLT_12,2025-02-26,0,1,fd_view,1
U01826,26,2,<3L,desktop,google_ads,PLT_01,2025-03-15,0,0,landing,1
U01827,44,1,>15L,mobile,google_ads,PLT_15,2025-05-27,0,1,fd_view,1
U01828,29,3,3-7L,tablet,google_ads,PLT_04,2025-05-31,1,4,deposit,1
U01829,63,3,3-7L,desktop,google_ads,PLT_12,2024-06-01,0,3,kyc,2
U01830,52,1,<3L,mobile,direct,PLT_15,2025-01-23,0,2,details,2
U01831,40,3,<3L,desktop,social_media,PLT_14,2025-04-08,0,1,fd_view,2
U01832,50,2,7-15L,desktop,partner_referral,PLT_05,2025-03-17,0,0,landing,1
U01833,51,2,3-7L,desktop,organic,PLT_11,2025-04-25,0,1,fd_view,1
U01834,31,3,3-7L,mobile,social_media,PLT_08,2025-04-12,0,1,fd_view,1
U01835,28,3,<3L,desktop,organic,PLT_15,2025-01-27,0,1,fd_view,2
U01836,38,2,7-15L,mobile,social_media,PLT_04,2024-09-17,0,0,landing,2
U01837,48,1,<3L,tablet,google_ads,PLT_03,2025-05-08,1,4,deposit,1
U01838,39,2,<3L,mobile,google_ads,PLT_02,2024-10-24,0,0,landing,1
U01839,22,3,3-7L,mobile,google_ads,PLT_04,2025-05-17,0,2,details,1
U01840,28,1,3-7L,desktop,direct,PLT_11,2025-05-03,0,3,kyc,3
U01841,37,2,<3L,desktop,organic,PLT_10,2025-05-28,0,0,landing,1
U01842,37,2,7-15L,desktop,partner_referral,PLT_14,2025-05-14,0,0,landing,1
U01843,61,2,7-15L,mobile,organic,PLT_13,2024-08-06,0,3,kyc,3
U01844,22,2,7-15L,mobile,social_media,PLT_04,2025-03-20,0,2,details,1
U01845,44,3,3-7L,tablet,direct,PLT_13,2025-05-23,0,0,landing,1
U01846,55,1,<3L,desktop,google_ads,PLT_10,2024-06-01,1,4,deposit,3
U01847,65,1,3-7L,desktop,google_ads,PLT_05,2024-09-21,1,4,deposit,1
U01848,33,1,>15L,mobile,direct,PLT_13,2024-12-15,0,1,fd_view,1
U01849,43,3,3-7L,mobile,partner_referral,PLT_07,2024-07-11,0,3,kyc,1
U01850,44,2,7-15L,desktop,google_ads,PLT_09,2025-05-03,0,3,kyc,1
U01851,40,1,<3L,desktop,partner_referral,PLT_02,2024-10-27,0,2,details,2
U01852,36,3,3-7L,mobile,social_media,PLT_05,2025-01-12,0,1,fd_view,2
U01853,43,3,<3L,desktop,organic,PLT_11,2024-09-30,0,2,details,2
U01854,22,3,3-7L,mobile,social_media,PLT_10,2024-11-22,0,0,landing,1
U01855,46,3,>15L,mobile,google_ads,PLT_09,2025-04-11,0,2,details,2
U01856,39,1,>15L,mobile,organic,PLT_12,2024-12-05,0,1,fd_view,1
U01857,35,3,3-7L,mobile,social_media,PLT_14,2025-04-26,0,1,fd_view,1
U01858,62,2,3-7L,mobile,google_ads,PLT_13,2025-04-15,0,3,kyc,1
U01859,29,3,>15L,mobile,organic,PLT_03,2025-05-19,0,3,kyc,3
U01860,33,3,7-15L,mobile,partner_referral,PLT_01,2024-07-08,0,0,landing,1
U01861,61,3,<3L,desktop,direct,PLT_02,2025-04-21,0,1,fd_view,1
U01862,28,2,3-7L,mobile,direct,PLT_14,2025-03-05,0,0,landing,1
U01863,31,1,<3L,mobile,direct,PLT_06,2025-04-03,1,4,deposit,2
U01864,36,2,3-7L,mobile,direct,PLT_05,2024-06-01,0,0,landing,1
U01865,48,3,3-7L,mobile,organic,PLT_01,2025-04-14,0,0,landing,1
U01866,40,3,3-7L,desktop,google_ads,PLT_01,2024-12-03,0,0,landing,1
U01867,22,1,3-7L,mobile,social_media,PLT_11,2024-10-12,0,1,fd_view,2
U01868,31,1,<3L,desktop,google_ads,PLT_04,2025-03-25,0,2,details,1
U01869,30,1,3-7L,desktop,partner_referral,PLT_12,2025-04-05,0,1,fd_view,1
U01870,37,3,7-15L,mobile,partner_referral,PLT_15,2024-12-18,0,2,details,2
U01871,43,3,7-15L,mobile,google_ads,PLT_04,2024-08-13,0,0,landing,1
U01872,43,1,3-7L,mobile,direct,PLT_15,2024-12-15,0,0,landing,1
U01873,22,2,>15L,mobile,partner_referral,PLT_06,2025-05-02,0,1,fd_view,2
U01874,50,3,>15L,desktop,google_ads,PLT_06,2024-09-11,0,1,fd_view,1
U01875,41,3,<3L,desktop,direct,PLT_10,2025-04-04,0,1,fd_view,1
U01876,54,2,<3L,mobile,google_ads,PLT_14,2025-02-18,0,1,fd_view,1
U01877,43,2,7-15L,mobile,organic,PLT_06,2024-10-31,1,4,deposit,2
U01878,51,2,7-15L,mobile,partner_referral,PLT_01,2025-05-07,0,2,details,2
U01879,43,1,>15L,desktop,social_media,PLT_10,2024-11-29,0,3,kyc,1
U01880,54,2,>15L,mobile,social_media,PLT_09,2025-02-13,0,2,details,1
U01881,44,2,7-15L,mobile,social_media,PLT_11,2024-09-06,0,2,details,1
U01882,36,3,3-7L,mobile,social_media,PLT_07,2025-05-10,0,3,kyc,2
U01883,65,2,<3L,desktop,google_ads,PLT_07,2025-03-28,0,2,details,1
U01884,48,3,<3L,desktop,direct,PLT_11,2024-10-30,0,3,kyc,2
U01885,44,1,3-7L,mobile,direct,PLT_07,2025-05-30,1,4,deposit,1
U01886,22,2,7-15L,mobile,organic,PLT_02,2025-05-18,0,1,fd_view,2
U01887,22,1,3-7L,tablet,organic,PLT_02,2024-06-01,0,0,landing,2
U01888,41,1,7-15L,mobile,direct,PLT_06,2025-04-23,0,2,details,1
U01889,39,3,3-7L,desktop,direct,PLT_07,2024-06-01,1,4,deposit,3
U01890,30,3,3-7L,mobile,direct,PLT_03,2025-05-08,0,3,kyc,3
U01891,39,1,<3L,desktop,direct,PLT_13,2025-04-09,0,0,landing,1
U01892,57,2,3-7L,mobile,partner_referral,PLT_04,2024-12-16,1,4,deposit,1
U01893,46,3,7-15L,tablet,partner_referral,PLT_14,2025-01-24,0,2,details,1
U01894,24,1,7-15L,desktop,partner_referral,PLT_12,2025-02-17,0,1,fd_view,1
U01895,36,2,>15L,desktop,organic,PLT_03,2025-03-03,1,4,deposit,2
U01896,28,3,3-7L,desktop,social_media,PLT_07,2024-10-22,0,3,kyc,3
U01897,33,2,3-7L,desktop,partner_referral,PLT_07,2025-04-30,0,2,details,1
U01898,33,1,3-7L,mobile,partner_referral,PLT_04,2025-03-23,0,0,landing,2
U01899,32,2,3-7L,desktop,partner_referral,PLT_13,2025-05-12,1,4,deposit,1
U01900,22,3,>15L,tablet,google_ads,PLT_07,2025-02-13,1,4,deposit,2
U01901,36,2,7-15L,mobile,organic,PLT_05,2025-04-28,1,4,deposit,1
U01902,31,1,>15L,tablet,google_ads,PLT_01,2025-04-14,0,0,landing,2
U01903,22,3,<3L,desktop,organic,PLT_10,2025-03-17,0,2,details,1
U01904,62,1,>15L,mobile,organic,PLT_04,2025-05-29,0,1,fd_view,1
U01905,51,3,<3L,mobile,direct,PLT_07,2025-05-21,0,2,details,1
U01906,33,1,>15L,mobile,organic,PLT_13,2025-01-14,0,2,details,1
U01907,38,3,3-7L,mobile,google_ads,PLT_15,2025-03-26,0,2,details,1
U01908,23,2,3-7L,mobile,partner_referral,PLT_02,2024-10-04,0,3,kyc,2
U01909,58,2,3-7L,mobile,partner_referral,PLT_02,2025-01-10,0,3,kyc,1
U01910,60,1,>15L,mobile,organic,PLT_01,2025-05-31,1,4,deposit,2
U01911,39,2,<3L,mobile,social_media,PLT_02,2025-02-06,1,4,deposit,1
U01912,50,3,3-7L,tablet,social_media,PLT_10,2025-05-21,0,3,kyc,1
U01913,40,3,>15L,mobile,google_ads,PLT_14,2024-12-01,0,2,details,1
U01914,22,2,3-7L,mobile,google_ads,PLT_08,2024-06-01,0,1,fd_view,3
U01915,33,2,<3L,mobile,direct,PLT_11,2025-03-03,0,3,kyc,1
U01916,39,3,3-7L,mobile,social_media,PLT_08,2025-01-15,0,0,landing,1
U01917,32,3,3-7L,desktop,social_media,PLT_08,2025-04-30,0,2,details,1
