user_id,age,city_tier,income_bracket,device_type,referral_source,platform_id,registration_date,converted,max_stage_reached,max_stage_name,funnel_attempts,income_num,device_mobile,device_desktop,referral_paid,referral_partner,max_stage_idx,total_events,funnel_attempts_feat,has_reentry,session_hour_mean,session_hour_std,evening_session_ratio,weekday_ratio,time_on_landing,time_on_fd_view,time_on_details,time_on_kyc,total_time_in_funnel,avg_scroll_depth,details_max_scroll,kyc_attempts,kyc_avg_time,n_devices_used,device_switched,avg_stage_gap_sec,fastest_transition_sec,n_fds_booked,avg_fd_amount,total_fd_amount,avg_tenor,avg_rate,n_banks,income_midpoint,amount_to_income_ratio,mobile_kyc_friction,high_income_engagement,tier3_mobile,reentry_details_time,evening_details_depth,segment,segment_name
U00437,30,1,>15L,mobile,organic,PLT_11,2025-03-22,0,3,kyc,3,4,1,0,0,0,3,7,3,1,20.571428571428573,0.7867957924694436,0.8571428571428571,0.7142857142857143,14.666666666666666,24.0,40.0,118.0,250,46.31428571428571,60.8,1,118.0,3,1,115800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,1,250,0,40.0,52.11428571428571,1,🟢 High-Value Converters
U00438,43,3,3-7L,desktop,direct,PLT_02,2024-06-01,1,4,deposit,2,2,0,1,0,0,4,6,2,1,4.333333333333333,0.8164965809277261,0.0,1.0,21.5,3.0,140.0,449.0,700,59.699999999999996,71.4,1,449.0,1,0,50415.2,1.0,1.0,144985.0,144985.0,6.0,7.23,1.0,500000,0.28997,0,0,0,140.0,0.0,1,🟢 High-Value Converters
U00439,47,3,7-15L,mobile,google_ads,PLT_09,2024-06-01,0,3,kyc,2,3,1,0,1,0,3,7,2,1,18.0,0.0,1.0,0.5714285714285714,39.5,12.5,50.5,14.0,219,45.4,73.1,1,14.0,2,1,43206.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,219,1,50.5,73.1,1,🟢 High-Value Converters
U00440,47,1,7-15L,mobile,google_ads,PLT_09,2025-04-15,1,4,deposit,1,3,1,0,1,0,4,5,1,0,20.0,0.0,1.0,0.0,48.0,97.0,307.0,206.0,749,59.6,69.1,1,206.0,1,0,15.75,11.0,3.0,82541.0,247623.0,9.0,7.19,2.0,1100000,0.07503727272727273,1,749,0,0.0,69.1,2,🔵 Exploring Newcomers
U00441,52,1,3-7L,desktop,google_ads,PLT_03,2024-09-14,0,1,fd_view,2,2,0,1,1,0,1,4,2,1,19.5,0.5773502691896263,1.0,0.5,38.5,4.0,0.0,0.0,85,51.45,0.0,0,0.0,1,0,116402.66666666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00442,46,3,3-7L,desktop,google_ads,PLT_13,2024-10-19,0,1,fd_view,1,2,0,1,1,0,1,2,1,0,1.0,0.0,0.0,0.0,21.0,50.0,0.0,0.0,71,50.75,0.0,0,0.0,1,0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00443,42,2,7-15L,desktop,direct,PLT_08,2025-05-04,0,2,details,1,3,0,1,0,0,2,3,1,0,5.0,0.0,0.0,0.0,10.0,7.0,49.0,0.0,66,45.833333333333336,59.5,0,0.0,1,0,16.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,66,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00444,50,2,3-7L,mobile,direct,PLT_11,2025-02-04,0,0,landing,1,2,1,0,0,0,0,1,1,0,2.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,32,16.8,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00445,37,3,7-15L,desktop,google_ads,PLT_04,2025-05-23,0,3,kyc,3,3,0,1,1,0,3,9,3,1,17.444444444444443,0.5270462766947285,0.4444444444444444,1.0,15.333333333333334,44.0,116.5,171.0,582,44.2,36.4,1,171.0,2,1,86856.125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,582,0,116.5,16.177777777777777,1,🟢 High-Value Converters
U00446,27,3,>15L,desktop,direct,PLT_03,2024-10-27,0,1,fd_view,1,4,0,1,0,0,1,2,1,0,1.0,0.0,0.0,1.0,10.0,22.0,0.0,0.0,32,17.95,0.0,0,0.0,1,0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,32,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00447,36,3,7-15L,mobile,social_media,PLT_01,2025-05-09,0,2,details,1,3,1,0,1,0,2,3,1,0,18.0,0.0,1.0,1.0,7.0,38.0,3.0,0.0,48,35.13333333333333,58.3,0,0.0,1,0,9.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,48,1,0.0,58.3,0,🟡 Hesitant Comparers
U00448,29,3,7-15L,mobile,direct,PLT_05,2025-05-24,0,3,kyc,2,3,1,0,0,0,3,6,2,1,1.3333333333333333,1.0327955589886444,0.0,0.3333333333333333,27.0,36.5,165.0,57.0,349,58.583333333333336,75.9,1,57.0,2,1,70574.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,349,1,165.0,0.0,2,🔵 Exploring Newcomers
U00449,29,2,7-15L,desktop,google_ads,PLT_13,2025-04-01,0,3,kyc,1,3,0,1,1,0,3,4,1,0,5.0,0.0,0.0,0.0,13.0,5.0,120.0,16.0,154,54.75,66.2,1,16.0,1,0,12.666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,154,0,0.0,0.0,2,🔵 Exploring Newcomers
U00450,36,1,7-15L,mobile,partner_referral,PLT_14,2025-02-18,0,0,landing,1,3,1,0,0,1,0,1,1,0,17.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5,53.4,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,5,0,0.0,0.0,0,🟡 Hesitant Comparers
U00451,28,3,3-7L,desktop,google_ads,PLT_11,2024-10-13,1,4,deposit,3,2,0,1,1,0,4,10,3,1,18.7,0.6749485577105527,1.0,1.0,17.333333333333332,54.5,139.0,22.5,496,57.81999999999999,91.2,2,22.5,2,1,77600.0,1.0,2.0,80065.5,160131.0,7.5,7.51,2.0,500000,0.160131,0,0,0,139.0,91.2,1,🟢 High-Value Converters
U00452,34,2,<3L,mobile,social_media,PLT_04,2024-06-01,0,2,details,2,1,1,0,1,0,2,5,2,1,17.0,0.0,0.0,1.0,10.5,37.0,27.0,0.0,122,46.94,28.8,0,0.0,1,0,64802.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,27.0,0.0,0,🟡 Hesitant Comparers
U00453,22,2,3-7L,mobile,organic,PLT_01,2025-03-24,0,3,kyc,2,2,1,0,0,0,3,5,2,1,3.0,0.0,0.0,1.0,12.0,51.0,3.0,10.0,88,50.92,63.0,1,10.0,1,0,86400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,0,3.0,0.0,2,🔵 Exploring Newcomers
U00454,40,3,7-15L,mobile,partner_referral,PLT_10,2025-05-25,0,3,kyc,1,3,1,0,0,1,3,4,1,0,5.0,0.0,0.0,0.0,5.0,3.0,74.0,84.0,166,53.875,82.3,1,84.0,1,0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,166,1,0.0,0.0,2,🔵 Exploring Newcomers
U00455,38,1,3-7L,desktop,google_ads,PLT_08,2024-12-18,1,4,deposit,2,2,0,1,1,0,4,10,2,1,1.0,0.0,0.0,0.5,26.0,42.0,96.0,51.0,534,58.220000000000006,57.6,2,51.0,1,0,19206.222222222223,8.0,5.0,69255.4,346277.0,13.2,7.726000000000001,5.0,500000,0.1385108,0,0,0,96.0,0.0,1,🟢 High-Value Converters
U00456,28,2,7-15L,mobile,google_ads,PLT_08,2025-02-22,0,1,fd_view,1,3,1,0,1,0,1,2,1,0,23.0,0.0,0.0,1.0,28.0,53.0,0.0,0.0,81,54.7,0.0,0,0.0,1,0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,81,0,0.0,0.0,0,🟡 Hesitant Comparers
U00457,45,1,3-7L,mobile,partner_referral,PLT_13,2025-03-22,0,2,details,2,2,1,0,0,1,2,6,2,1,19.0,1.0954451150103321,1.0,0.5,45.0,16.0,54.5,0.0,231,72.2,85.9,0,0.0,1,0,70566.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,54.5,85.9,2,🔵 Exploring Newcomers
U00458,49,2,7-15L,desktop,direct,PLT_08,2025-04-18,0,0,landing,1,3,0,1,0,0,0,1,1,0,3.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,51,10.8,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,51,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00459,22,1,<3L,desktop,partner_referral,PLT_03,2025-03-10,0,2,details,1,1,0,1,0,1,2,3,1,0,8.0,0.0,0.0,1.0,10.0,5.0,224.0,0.0,239,53.4,50.3,0,0.0,1,0,20.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00460,28,1,7-15L,tablet,direct,PLT_06,2025-04-13,0,1,fd_view,1,3,0,0,0,0,1,2,1,0,6.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,14,50.55,0.0,0,0.0,1,0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,14,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00461,28,1,3-7L,mobile,google_ads,PLT_12,2024-12-14,0,2,details,2,2,1,0,1,0,2,6,2,1,5.0,1.0954451150103324,0.0,1.0,38.5,49.0,61.5,0.0,298,41.083333333333336,75.8,0,0.0,1,0,50408.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,61.5,0.0,0,🟡 Hesitant Comparers
U00462,26,2,<3L,mobile,partner_referral,PLT_12,2025-02-27,0,2,details,1,1,1,0,0,1,2,3,1,0,22.0,0.0,0.0,1.0,11.0,3.0,232.0,0.0,246,64.86666666666666,65.8,0,0.0,1,0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00463,47,3,3-7L,tablet,google_ads,PLT_07,2024-09-23,0,2,details,3,2,0,0,1,0,2,7,3,1,13.142857142857142,12.294017127971522,0.0,0.5714285714285714,27.666666666666668,26.0,136.0,0.0,297,66.15714285714286,67.7,0,0.0,2,1,43805.166666666664,10.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,136.0,0.0,1,🟢 High-Value Converters
U00464,35,2,7-15L,desktop,organic,PLT_09,2025-02-27,0,0,landing,1,3,0,1,0,0,0,1,1,0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19,33.0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,19,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00465,34,3,3-7L,mobile,partner_referral,PLT_05,2025-04-30,0,2,details,1,2,1,0,0,1,2,3,1,0,4.0,0.0,0.0,1.0,22.0,12.0,36.0,0.0,70,39.36666666666667,45.5,0,0.0,1,0,24.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U00466,22,2,<3L,mobile,social_media,PLT_09,2024-10-16,1,4,deposit,1,1,1,0,1,0,4,5,1,0,5.0,0.0,0.0,1.0,28.0,9.0,85.0,79.0,306,45.3,78.1,1,79.0,1,0,18.25,1.0,3.0,77028.66666666667,231086.0,10.0,7.996666666666667,3.0,150000,0.5135244444444445,1,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00467,45,1,>15L,desktop,partner_referral,PLT_06,2025-02-24,0,1,fd_view,1,4,0,1,0,1,1,2,1,0,3.0,0.0,0.0,1.0,38.0,57.0,0.0,0.0,95,69.95,0.0,0,0.0,1,0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,95,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00468,23,3,7-15L,mobile,social_media,PLT_10,2025-05-05,0,1,fd_view,1,3,1,0,1,0,1,2,1,0,22.0,0.0,0.0,1.0,15.0,28.0,0.0,0.0,43,57.65,0.0,0,0.0,1,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,43,1,0.0,0.0,0,🟡 Hesitant Comparers
U00469,38,1,>15L,desktop,partner_referral,PLT_10,2025-02-04,1,4,deposit,1,4,0,1,0,1,4,5,1,0,0.0,0.0,0.0,1.0,17.0,23.0,11.0,117.0,216,63.480000000000004,49.6,1,117.0,1,0,16.75,1.0,3.0,255409.33333333334,766228.0,8.0,7.326666666666667,2.0,2000000,0.12770466666666666,0,216,0,0.0,0.0,2,🔵 Exploring Newcomers
U00470,41,3,3-7L,mobile,organic,PLT_10,2025-04-09,0,1,fd_view,2,2,1,0,0,0,1,3,2,1,5.0,1.7320508075688772,0.0,0.6666666666666666,6.5,19.0,0.0,0.0,32,52.96666666666666,0.0,0,0.0,2,1,167400.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U00471,54,1,3-7L,mobile,organic,PLT_04,2024-10-21,0,0,landing,1,2,1,0,0,0,0,1,1,0,8.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,28,57.5,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00472,22,3,>15L,desktop,partner_referral,PLT_13,2025-03-21,0,2,details,1,4,0,1,0,1,2,3,1,0,20.0,0.0,1.0,0.0,9.0,47.0,70.0,0.0,126,54.96666666666666,84.8,0,0.0,1,0,18.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,126,0,0.0,84.8,3,🔴 Dormant Drop-offs
U00473,22,1,3-7L,mobile,google_ads,PLT_01,2024-12-28,0,2,details,1,2,1,0,1,0,2,3,1,0,7.0,0.0,0.0,1.0,23.0,29.0,22.0,0.0,74,43.79999999999999,70.6,0,0.0,1,0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00474,40,3,7-15L,mobile,organic,PLT_01,2025-05-20,0,2,details,1,3,1,0,0,0,2,3,1,0,19.0,0.0,1.0,1.0,18.0,64.0,3.0,0.0,85,81.63333333333334,81.5,0,0.0,1,0,11.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,85,1,0.0,81.5,0,🟡 Hesitant Comparers
U00475,59,2,3-7L,mobile,google_ads,PLT_14,2025-04-02,0,2,details,3,2,1,0,1,0,2,7,3,1,3.5714285714285716,0.9759000729485332,0.0,1.0,14.0,11.666666666666666,484.0,0.0,561,50.15714285714286,86.6,0,0.0,2,1,115202.16666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,484.0,0.0,1,🟢 High-Value Converters
U00476,52,3,3-7L,mobile,partner_referral,PLT_10,2024-06-01,0,3,kyc,2,2,1,0,0,1,3,6,2,1,7.666666666666667,11.877148928369412,0.0,0.3333333333333333,11.5,24.5,28.0,7.0,107,64.63333333333334,57.7,1,7.0,1,0,35296.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,1,28.0,0.0,2,🔵 Exploring Newcomers
U00477,40,1,<3L,desktop,google_ads,PLT_05,2024-11-15,1,4,deposit,1,1,0,1,1,0,4,5,1,0,20.0,0.0,1.0,0.0,12.0,78.0,47.0,21.0,194,59.160000000000004,90.9,1,21.0,1,0,19.25,18.0,1.0,72317.0,72317.0,3.0,7.12,1.0,150000,0.48211333333333334,0,0,0,0.0,90.9,2,🔵 Exploring Newcomers
U00478,32,2,<3L,desktop,social_media,PLT_13,2025-05-12,1,4,deposit,2,1,0,1,1,0,4,7,2,1,16.0,10.246950765959598,0.0,1.0,33.5,3.5,53.0,122.0,272,43.542857142857144,23.2,1,122.0,1,0,27016.333333333332,3.0,1.0,44121.0,44121.0,24.0,7.44,1.0,150000,0.29414,0,0,0,53.0,0.0,1,🟢 High-Value Converters
U00479,47,3,<3L,desktop,partner_referral,PLT_14,2025-04-23,0,2,details,2,1,0,1,0,1,2,4,2,1,0.0,0.0,0.0,1.0,5.0,29.0,77.0,0.0,116,27.8,43.7,0,0.0,1,0,115216.33333333333,18.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,77.0,0.0,3,🔴 Dormant Drop-offs
U00480,26,2,<3L,mobile,google_ads,PLT_03,2025-04-14,0,1,fd_view,1,1,1,0,1,0,1,2,1,0,5.0,0.0,0.0,0.0,64.0,25.0,0.0,0.0,89,70.5,0.0,0,0.0,1,0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00481,43,2,>15L,mobile,social_media,PLT_05,2025-01-26,0,2,details,1,4,1,0,1,0,2,3,1,0,3.0,0.0,0.0,1.0,23.0,36.0,76.0,0.0,135,54.0,79.7,0,0.0,1,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,135,0,0.0,0.0,0,🟡 Hesitant Comparers
U00482,44,2,<3L,mobile,partner_referral,PLT_05,2024-12-14,0,1,fd_view,1,1,1,0,0,1,1,2,1,0,4.0,0.0,0.0,1.0,5.0,13.0,0.0,0.0,18,57.95,0.0,0,0.0,1,0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00483,50,2,7-15L,tablet,partner_referral,PLT_01,2024-12-17,1,4,deposit,3,3,0,0,0,1,4,14,3,1,19.357142857142858,0.4972451580988455,1.0,1.0,22.666666666666668,7.333333333333333,128.0,39.0,651,45.0,58.4,3,39.0,2,1,52897.0,2.0,4.0,115737.5,462950.0,13.5,7.04,3.0,1100000,0.1052159090909091,0,651,0,128.0,58.4,1,🟢 High-Value Converters
U00484,70,2,7-15L,desktop,partner_referral,PLT_14,2025-03-08,0,1,fd_view,1,3,0,1,0,1,1,2,1,0,8.0,0.0,0.0,1.0,30.0,79.0,0.0,0.0,109,61.150000000000006,0.0,0,0.0,1,0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,109,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00485,42,2,3-7L,desktop,organic,PLT_08,2024-11-14,1,4,deposit,1,2,0,1,0,0,4,5,1,0,23.0,0.0,0.0,1.0,28.0,15.0,85.0,27.0,268,68.7,96.0,1,27.0,1,0,21.75,5.0,3.0,50614.666666666664,151844.0,13.0,8.603333333333333,2.0,500000,0.10122933333333332,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00486,31,3,<3L,mobile,social_media,PLT_05,2025-03-25,1,4,deposit,1,1,1,0,1,0,4,5,1,0,19.0,0.0,1.0,0.0,56.0,60.0,123.0,8.0,287,59.379999999999995,76.4,1,8.0,1,0,14.75,4.0,2.0,144621.0,289242.0,24.0,7.905,2.0,150000,0.96414,1,0,1,0.0,76.4,2,🔵 Exploring Newcomers
U00487,37,1,7-15L,mobile,google_ads,PLT_05,2025-05-17,1,4,deposit,1,3,1,0,1,0,4,5,1,0,6.0,0.0,0.0,1.0,10.0,41.0,218.0,121.0,419,50.8,54.0,1,121.0,1,0,19.5,14.0,4.0,108010.25,432041.0,16.5,7.215,3.0,1100000,0.09819113636363637,1,419,0,0.0,0.0,2,🔵 Exploring Newcomers
U00488,22,1,7-15L,mobile,direct,PLT_09,2025-02-22,0,0,landing,3,3,1,0,0,0,0,3,3,1,18.333333333333332,1.5275252316519465,0.6666666666666666,1.0,34.0,0.0,0.0,0.0,102,40.56666666666667,0.0,0,0.0,1,0,342000.0,334800.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,102,0,0.0,0.0,0,🟡 Hesitant Comparers
U00489,29,3,7-15L,mobile,social_media,PLT_08,2024-06-01,0,3,kyc,2,3,1,0,1,0,3,5,2,1,5.8,0.44721359549995787,0.0,1.0,5.0,3.0,3.0,88.0,104,52.9,91.6,1,88.0,1,0,85500.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,104,1,3.0,0.0,2,🔵 Exploring Newcomers
U00490,33,3,7-15L,mobile,partner_referral,PLT_13,2024-11-24,0,3,kyc,1,3,1,0,0,1,3,4,1,0,8.0,0.0,0.0,1.0,13.0,8.0,298.0,794.0,1113,61.075,55.5,1,794.0,1,0,12.666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,1113,1,0.0,0.0,2,🔵 Exploring Newcomers
U00491,31,2,>15L,tablet,google_ads,PLT_01,2025-02-18,0,1,fd_view,1,4,0,0,1,0,1,2,1,0,23.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,16,42.9,0.0,0,0.0,1,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,16,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00492,39,2,3-7L,mobile,google_ads,PLT_03,2025-01-28,0,2,details,1,2,1,0,1,0,2,3,1,0,4.0,0.0,0.0,1.0,5.0,4.0,82.0,0.0,91,65.26666666666667,69.5,0,0.0,1,0,24.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00493,28,1,3-7L,mobile,google_ads,PLT_12,2024-07-16,0,1,fd_view,1,2,1,0,1,0,1,2,1,0,4.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,8,87.4,0.0,0,0.0,1,0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00494,51,1,7-15L,mobile,google_ads,PLT_07,2025-03-26,0,3,kyc,1,3,1,0,1,0,3,4,1,0,21.0,0.0,1.0,1.0,77.0,127.0,73.0,181.0,458,56.725,90.0,1,181.0,1,0,27.333333333333332,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,1,458,0,0.0,90.0,2,🔵 Exploring Newcomers
U00495,38,2,<3L,tablet,google_ads,PLT_01,2025-04-14,0,0,landing,1,1,0,0,1,0,0,1,1,0,23.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,9,26.0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00496,37,2,>15L,desktop,partner_referral,PLT_01,2024-06-01,1,4,deposit,2,4,0,1,0,1,4,9,2,1,20.0,0.0,1.0,0.4444444444444444,7.0,56.5,16.0,108.5,444,49.855555555555554,54.1,2,108.5,2,1,21607.125,4.0,2.0,86962.0,173924.0,12.0,7.859999999999999,1.0,2000000,0.043481,0,444,0,16.0,54.1,1,🟢 High-Value Converters
U00497,34,2,<3L,desktop,organic,PLT_05,2024-10-06,0,1,fd_view,1,1,0,1,0,0,1,2,1,0,19.0,0.0,1.0,1.0,16.0,3.0,0.0,0.0,19,77.1,0.0,0,0.0,1,0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00498,39,1,3-7L,tablet,direct,PLT_09,2025-04-16,1,4,deposit,3,2,0,0,0,0,4,11,3,1,18.454545454545453,0.5222329678670941,1.0,1.0,36.333333333333336,35.5,132.0,64.0,739,52.872727272727275,65.1,2,64.0,2,1,52208.0,4.0,4.0,114703.5,458814.0,18.0,8.285,3.0,500000,0.229407,0,0,0,132.0,65.1,1,🟢 High-Value Converters
U00499,47,3,7-15L,mobile,organic,PLT_06,2025-03-19,0,2,details,1,3,1,0,0,0,2,3,1,0,1.0,0.0,0.0,1.0,18.0,23.0,99.0,0.0,140,49.199999999999996,59.7,0,0.0,1,0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,140,1,0.0,0.0,0,🟡 Hesitant Comparers
U00500,27,3,3-7L,desktop,direct,PLT_10,2025-03-29,0,2,details,3,2,0,1,0,0,2,6,3,1,12.166666666666666,11.889771514485325,0.0,0.5,21.666666666666668,8.5,59.0,0.0,141,46.73333333333333,34.3,0,0.0,1,0,71283.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,59.0,0.0,3,🔴 Dormant Drop-offs
U00501,30,2,3-7L,mobile,direct,PLT_02,2025-05-13,0,0,landing,1,2,1,0,0,0,0,1,1,0,17.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,27,25.3,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00502,34,2,3-7L,mobile,partner_referral,PLT_11,2024-06-01,0,1,fd_view,1,2,1,0,0,1,1,2,1,0,4.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,8,65.5,0.0,0,0.0,1,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00503,22,2,>15L,desktop,social_media,PLT_09,2025-03-31,1,4,deposit,3,4,0,1,1,0,4,8,3,1,4.625,0.5175491695067657,0.0,0.75,9.666666666666666,40.0,105.0,137.0,397,55.175000000000004,22.7,1,137.0,2,1,49894.42857142857,5.0,2.0,91203.0,182406.0,7.5,7.99,2.0,2000000,0.0456015,0,397,0,105.0,0.0,1,🟢 High-Value Converters
U00504,28,3,3-7L,desktop,google_ads,PLT_06,2024-09-25,0,1,fd_view,1,2,0,1,1,0,1,2,1,0,5.0,0.0,0.0,1.0,80.0,62.0,0.0,0.0,142,31.4,0.0,0,0.0,1,0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00505,32,2,>15L,mobile,partner_referral,PLT_05,2025-05-07,1,4,deposit,3,4,1,0,0,1,4,9,3,1,18.333333333333332,9.260129588726068,0.0,0.5555555555555556,24.666666666666668,12.333333333333334,12.0,367.0,651,60.48888888888889,79.5,1,367.0,1,0,85053.625,10.0,2.0,179183.5,358367.0,9.0,7.9350000000000005,2.0,2000000,0.08959175,1,651,0,12.0,0.0,1,🟢 High-Value Converters
U00506,48,1,<3L,mobile,google_ads,PLT_05,2025-02-26,0,2,details,1,1,1,0,1,0,2,3,1,0,3.0,0.0,0.0,1.0,5.0,3.0,86.0,0.0,94,46.76666666666667,43.5,0,0.0,1,0,13.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00507,41,3,7-15L,mobile,google_ads,PLT_15,2025-05-30,0,1,fd_view,1,3,1,0,1,0,1,2,1,0,6.0,0.0,0.0,1.0,23.0,7.0,0.0,0.0,30,33.1,0.0,0,0.0,1,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,30,1,0.0,0.0,0,🟡 Hesitant Comparers
